Model,MDO3024
Firmware Version,1.30

Waveform Type,ANALOG,,
Point Format,Y,,
Horizontal Units,s,,
Horizontal Scale,0.1,,
Horizontal Delay,0,,
Sample Interval,0.0001,,
Record Length,10000,,
Gating,0.0% to 100.0%,,
Probe Attenuation,1,1,1
Vertical Units,V,V,V
Vertical Offset,0,0,0
Vertical Scale,0.1,1,5
Vertical Position,1.98,0,-2.04
,,,
,,,
,,,
Label,,,
TIME,CH1,CH2,CH3
-3.156e-01,0.124516,2.15813,1.49375
-3.155e-01,0.117484,2.03281,1.48203
-3.154e-01,0.120266,2.03156,1.48672
-3.153e-01,0.124516,2.15375,1.49063
-3.152e-01,0.117297,2.02406,1.49609
-3.151e-01,0.1205,2.05125,1.48203
-3.150e-01,0.124594,2.12766,1.48359
-3.149e-01,0.119156,1.85109,1.48594
-3.148e-01,0.121625,2.09375,1.48906
-3.147e-01,0.115141,2.05719,1.48828
-3.146e-01,0.118,2.00484,1.48672
-3.145e-01,0.12275,2.08937,1.49141
-3.144e-01,0.119312,2.09141,1.49219
-3.143e-01,0.126547,2.16812,1.48906
-3.142e-01,0.123672,2.07203,1.49063
-3.141e-01,0.120547,2.09922,1.49688
-3.140e-01,0.127688,2.16047,1.5
-3.139e-01,0.125078,2.06562,1.48984
-3.138e-01,0.118984,2.03531,1.49063
-3.137e-01,0.11625,1.97719,1.4875
-3.136e-01,0.1135,2.07297,1.49375
-3.135e-01,0.120797,2.13703,1.49297
-3.134e-01,0.118141,1.99578,1.49531
-3.133e-01,0.116156,2.05922,1.49766
-3.132e-01,0.123156,2.06641,1.49531
-3.131e-01,0.120594,1.96578,1.49766
-3.130e-01,0.118391,2.08984,1.50156
-3.129e-01,0.125266,2.08906,1.49531
-3.128e-01,0.122953,2.01594,1.49766
-3.127e-01,0.117766,2.05109,1.49219
-3.126e-01,0.115672,2.00516,1.49141
-3.125e-01,0.113984,2.12062,1.49844
-3.124e-01,0.120875,2.09781,1.49844
-3.123e-01,0.118563,2.02359,1.50078
-3.122e-01,0.117047,2.1125,1.49922
-3.121e-01,0.123969,2.09063,1.49922
-3.120e-01,0.122234,2.02531,1.49375
-3.119e-01,0.117781,2.11016,1.50391
-3.118e-01,0.117594,2.02094,1.49922
-3.117e-01,0.120609,2.02547,1.49922
-3.116e-01,0.124547,2.14703,1.50391
-3.115e-01,0.117297,2.02484,1.49922
-3.114e-01,0.120609,2.02906,1.52031
-3.113e-01,0.124828,2.13359,1.49844
-3.112e-01,0.117563,2.03297,1.50078
-3.111e-01,0.120922,2.04516,1.49531
-3.110e-01,0.125344,2.17391,1.49609
-3.109e-01,0.118156,2.11141,1.49375
-3.108e-01,0.121203,2.05563,1.50078
-3.107e-01,0.128563,2.10141,1.48984
-3.106e-01,0.125344,1.96234,1.49219
-3.105e-01,0.116437,2.01547,1.49766
-3.104e-01,0.11325,2.06844,1.49141
-3.103e-01,0.120344,2.14156,1.49297
-3.102e-01,0.119984,2.05984,1.49922
-3.101e-01,0.117406,1.97813,1.48438
-3.100e-01,0.114375,2.01734,1.49375
-3.099e-01,0.121766,2.07906,1.50078
-3.098e-01,0.119078,2.00156,1.49531
-3.097e-01,0.116156,2.06031,1.49375
-3.096e-01,0.123484,2.10906,1.49609
-3.095e-01,0.120781,2.03437,1.49453
-3.094e-01,0.118234,2.10016,1.49375
-3.093e-01,0.125531,2.11734,1.49844
-3.092e-01,0.12275,2.04172,1.49922
-3.091e-01,0.117172,2.08766,1.50078
-3.090e-01,0.120016,2.04813,1.49766
-3.089e-01,0.127141,2.06672,1.50469
-3.088e-01,0.124641,2.01031,1.50156
-3.087e-01,0.119359,2.06906,1.49609
-3.086e-01,0.119172,2.02141,1.49766
-3.085e-01,0.116844,1.97422,1.50156
-3.084e-01,0.115094,2.05531,1.49609
-3.083e-01,0.121906,2.06547,1.49297
-3.082e-01,0.119953,2.01234,1.48984
-3.081e-01,0.118031,2.10109,1.50078
-3.080e-01,0.124937,2.08688,1.50625
-3.079e-01,0.122969,2.04531,1.48984
-3.078e-01,0.118281,2.13,1.49141
-3.077e-01,0.117953,2.07172,1.49297
-3.076e-01,0.117484,1.97859,1.49766
-3.075e-01,0.115734,1.95922,1.49922
-3.074e-01,0.114937,2.08516,1.50781
-3.073e-01,0.121047,2.03031,1.50391
-3.072e-01,0.119453,1.97406,1.50078
-3.071e-01,0.115703,2.12016,1.49922
-3.070e-01,0.115328,2.07125,1.49219
-3.069e-01,0.118609,2.06609,1.48984
-3.068e-01,0.1255,2.1675,1.49297
-3.067e-01,0.122437,2.06828,1.49219
-3.066e-01,0.118812,2.07766,1.49531
-3.065e-01,0.122734,2.14766,1.49375
-3.064e-01,0.117484,1.90813,1.49453
-3.063e-01,0.122969,2.12359,1.49531
-3.062e-01,0.119828,2.07719,1.49453
-3.061e-01,0.116625,2.08438,1.49922
-3.060e-01,0.123594,2.15766,1.49766
-3.059e-01,0.120656,2.06984,1.49688
-3.058e-01,0.117875,2.09781,1.50703
-3.057e-01,0.125297,2.14484,1.50547
-3.056e-01,0.122484,2.02203,1.51094
-3.055e-01,0.119563,2.10266,1.50938
-3.054e-01,0.126766,2.13563,1.50703
-3.053e-01,0.124141,2.05719,1.52266
-3.052e-01,0.117937,2.07203,1.50938
-3.051e-01,0.121156,2.04547,1.50859
-3.050e-01,0.125953,2.08688,1.50703
-3.049e-01,0.120172,2.11859,1.49922
-3.048e-01,0.119922,2.06172,1.50547
-3.047e-01,0.117578,2.00359,1.50781
-3.046e-01,0.115406,2.07406,1.50938
-3.045e-01,0.122531,2.08422,1.50469
-3.044e-01,0.120141,2.01719,1.50625
-3.043e-01,0.118141,2.10125,1.51094
-3.042e-01,0.125219,2.10609,1.51719
-3.041e-01,0.122984,2.0425,1.51172
-3.040e-01,0.117891,2.10469,1.50703
-3.039e-01,0.117563,2.04234,1.51562
-3.038e-01,0.115578,2.02438,1.51797
-3.037e-01,0.114172,2.12094,1.51016
-3.036e-01,0.120859,2.08797,1.51719
-3.035e-01,0.118906,2.03359,1.51562
-3.034e-01,0.114609,2.12047,1.51797
-3.033e-01,0.114578,2.06859,1.52188
-3.032e-01,0.1175,2.06328,1.51719
-3.031e-01,0.124375,2.205,1.52031
-3.030e-01,0.124172,2.12938,1.51797
-3.029e-01,0.121203,2.0525,1.51328
-3.028e-01,0.117391,2.02984,1.51797
-3.027e-01,0.124375,2.16453,1.51797
-3.026e-01,0.121156,2.09141,1.51641
-3.025e-01,0.117437,2.08891,1.51641
-3.024e-01,0.124891,2.20406,1.51562
-3.023e-01,0.124422,2.11969,1.5125
-3.022e-01,0.121234,2.05109,1.51875
-3.021e-01,0.117891,2.07219,1.52266
-3.020e-01,0.125,2.17781,1.52266
-3.019e-01,0.121922,2.11203,1.51641
-3.018e-01,0.115563,2.08016,1.52422
-3.017e-01,0.118469,2.08312,1.52578
-3.016e-01,0.126141,2.16453,1.52031
-3.015e-01,0.122969,2.08656,1.51406
-3.014e-01,0.1165,2.07922,1.51484
-3.013e-01,0.119359,2.07719,1.51719
-3.012e-01,0.126812,2.12609,1.51641
-3.011e-01,0.123969,2.07938,1.52109
-3.010e-01,0.117797,2.09422,1.51172
-3.009e-01,0.117312,2.03031,1.51406
-3.008e-01,0.120281,1.99094,1.51719
-3.007e-01,0.125406,2.08688,1.51875
-3.006e-01,0.119172,2.11437,1.52109
-3.005e-01,0.118844,2.06922,1.51875
-3.004e-01,0.116547,2.01422,1.51719
-3.003e-01,0.114094,2.09063,1.51562
-3.002e-01,0.121172,2.14734,1.51641
-3.001e-01,0.121188,2.04688,1.50547
-3.000e-01,0.118437,2.01609,1.50469
-2.999e-01,0.116203,2.09625,1.51406
-2.998e-01,0.123234,2.14312,1.50859
-2.997e-01,0.123203,2.06422,1.50391
-2.996e-01,0.120969,2.04781,1.50859
-2.995e-01,0.115484,2.09641,1.50469
-2.994e-01,0.118375,2.07375,1.51328
-2.993e-01,0.125422,2.05734,1.51172
-2.992e-01,0.123078,2.05109,1.5125
-2.991e-01,0.118094,2.11953,1.51406
-2.990e-01,0.118078,2.06844,1.5125
-2.989e-01,0.120625,2.01938,1.51484
-2.988e-01,0.127953,2.01859,1.51094
-2.987e-01,0.125578,1.99703,1.5125
-2.986e-01,0.120688,2.10422,1.51016
-2.985e-01,0.120375,2.04891,1.51094
-2.984e-01,0.118297,2.03375,1.5125
-2.983e-01,0.116953,2.14734,1.51406
-2.982e-01,0.124016,2.12422,1.5125
-2.981e-01,0.123547,2.03375,1.50547
-2.980e-01,0.121234,2.03516,1.52188
-2.979e-01,0.117109,2.15109,1.5125
-2.978e-01,0.116781,2.10797,1.51016
-2.977e-01,0.116375,2.02578,1.51016
-2.976e-01,0.119312,2.04594,1.51641
-2.975e-01,0.123781,2.17156,1.51094
-2.974e-01,0.116641,2.04984,1.51016
-2.973e-01,0.119656,2.06891,1.50859
-2.972e-01,0.126719,2.20984,1.51328
-2.971e-01,0.123375,2.09703,1.51562
-2.970e-01,0.119688,2.06125,1.50938
-2.969e-01,0.126859,2.2425,1.50547
-2.968e-01,0.126578,2.15563,1.5125
-2.967e-01,0.123359,2.10469,1.52031
-2.966e-01,0.116953,2.02031,1.51094
-2.965e-01,0.119953,2.01281,1.5125
-2.964e-01,0.124563,2.11906,1.51406
-2.963e-01,0.117609,2.07859,1.51328
-2.962e-01,0.114922,2.01938,1.51172
-2.961e-01,0.111781,2.06141,1.51328
-2.960e-01,0.118766,2.14531,1.50781
-2.959e-01,0.118875,2.04563,1.51172
-2.958e-01,0.116453,1.98266,1.51406
-2.957e-01,0.113469,2.06266,1.51484
-2.956e-01,0.120531,2.13875,1.51484
-2.955e-01,0.120203,2.03234,1.51562
-2.954e-01,0.117781,1.99891,1.51406
-2.953e-01,0.114859,2.09687,1.51328
-2.952e-01,0.121984,2.13594,1.51641
-2.951e-01,0.121781,2.05094,1.52578
-2.950e-01,0.119297,2.03375,1.51875
-2.949e-01,0.11675,2.08641,1.52109
-2.948e-01,0.124063,2.13078,1.52188
-2.947e-01,0.123828,2.03734,1.51562
-2.946e-01,0.121172,2.02281,1.51406
-2.945e-01,0.115516,2.0775,1.5125
-2.944e-01,0.118547,2.03187,1.50859
-2.943e-01,0.125781,2.04062,1.51016
-2.942e-01,0.123188,2.00672,1.50859
-2.941e-01,0.117594,2.08531,1.52031
-2.940e-01,0.120781,2.01844,1.51719
-2.939e-01,0.125625,2.06813,1.50781
-2.938e-01,0.120359,2.13266,1.51484
-2.937e-01,0.120234,2.07734,1.51719
-2.936e-01,0.120094,2.00594,1.51406
-2.935e-01,0.117891,2.00891,1.51484
-2.934e-01,0.116031,2.14391,1.51328
-2.933e-01,0.122953,2.09594,1.50859
-2.932e-01,0.122937,1.99109,1.51094
-2.931e-01,0.120641,1.98687,1.51875
-2.930e-01,0.116047,2.08406,1.51562
-2.929e-01,0.115828,2.03734,1.51641
-2.928e-01,0.118594,2.03984,1.50703
-2.927e-01,0.122844,2.15891,1.5125
-2.926e-01,0.115656,2.09672,1.50625
-2.925e-01,0.1155,2.02937,1.50625
-2.924e-01,0.118391,2.05625,1.50938
-2.923e-01,0.125484,2.22359,1.50781
-2.922e-01,0.1225,2.13359,1.5125
-2.921e-01,0.115234,2.03984,1.51016
-2.920e-01,0.11525,2.01,1.51328
-2.919e-01,0.118141,2.03219,1.51016
-2.918e-01,0.125234,2.14938,1.50938
-2.917e-01,0.122094,2.08344,1.51484
-2.916e-01,0.118203,2.0975,1.51094
-2.915e-01,0.125359,2.24484,1.51562
-2.914e-01,0.125359,2.16156,1.51562
-2.913e-01,0.125094,2.11687,1.51094
-2.912e-01,0.121906,2.01016,1.50625
-2.911e-01,0.118547,2.07016,1.51562
-2.910e-01,0.122641,2.16859,1.51641
-2.909e-01,0.113766,1.89563,1.51484
-2.908e-01,0.110766,2.07141,1.51016
-2.907e-01,0.113469,2.10438,1.5125
-2.906e-01,0.12075,2.22391,1.52188
-2.905e-01,0.120656,2.17547,1.51719
-2.904e-01,0.117797,2.06,1.52422
-2.903e-01,0.114672,2.12625,1.52734
-2.902e-01,0.118937,2.16891,1.52188
-2.901e-01,0.114281,1.92203,1.51484
-2.900e-01,0.119328,2.01703,1.52578
-2.899e-01,0.116344,2.08,1.52656
-2.898e-01,0.123688,2.16969,1.51797
-2.897e-01,0.123406,2.08469,1.51875
-2.896e-01,0.1205,2.03219,1.51797
-2.895e-01,0.117781,2.09016,1.52188
-2.894e-01,0.121891,2.13766,1.52813
-2.893e-01,0.117312,1.93719,1.52109
-2.892e-01,0.122375,2.02766,1.51406
-2.891e-01,0.119656,2.09906,1.51094
-2.890e-01,0.126828,2.15953,1.51016
-2.889e-01,0.12675,2.07359,1.52344
-2.888e-01,0.124328,2.06016,1.51641
-2.887e-01,0.118453,2.13484,1.51484
-2.886e-01,0.118125,2.04281,1.51406
-2.885e-01,0.115859,2.00734,1.51172
-2.884e-01,0.114,2.12531,1.50625
-2.883e-01,0.121203,2.15344,1.5125
-2.882e-01,0.121109,2.06094,1.51328
-2.881e-01,0.118516,2.02781,1.52188
-2.880e-01,0.116703,2.10609,1.51016
-2.879e-01,0.120578,2.13469,1.50156
-2.878e-01,0.116172,2.04266,1.49844
-2.877e-01,0.119953,2.21281,1.5125
-2.876e-01,0.115563,2.08734,1.50703
-2.875e-01,0.122703,2.06578,1.49922
-2.874e-01,0.120359,2.01641,1.51484
-2.873e-01,0.115563,2.07594,1.50859
-2.872e-01,0.115656,2.10406,1.51562
-2.871e-01,0.115391,2.02672,1.51484
-2.870e-01,0.118516,2.05453,1.51641
-2.869e-01,0.122391,2.18672,1.5125
-2.868e-01,0.115203,2.07156,1.51016
-2.867e-01,0.114922,2.00844,1.51562
-2.866e-01,0.117812,2.02484,1.51484
-2.865e-01,0.124922,2.16922,1.51641
-2.864e-01,0.122016,2.08625,1.52344
-2.863e-01,0.117812,2.05672,1.52188
-2.862e-01,0.124984,2.21234,1.51328
-2.861e-01,0.124672,2.13531,1.51328
-2.860e-01,0.121609,2.05,1.51797
-2.859e-01,0.118016,2.04719,1.51406
-2.858e-01,0.124984,2.19188,1.52109
-2.857e-01,0.124734,2.11266,1.52031
-2.856e-01,0.121484,2.03891,1.51562
-2.855e-01,0.118109,2.04359,1.52109
-2.854e-01,0.125266,2.16938,1.51562
-2.853e-01,0.122188,2.09437,1.51797
-2.852e-01,0.115719,2.04156,1.52109
-2.851e-01,0.11875,2.01125,1.52266
-2.850e-01,0.123516,2.04234,1.52422
-2.849e-01,0.116969,2.08969,1.53125
-2.848e-01,0.116766,2.05203,1.52969
-2.847e-01,0.119672,2.02719,1.53047
-2.846e-01,0.127094,2.08531,1.52188
-2.845e-01,0.124156,2.02203,1.52266
-2.844e-01,0.120859,2.06344,1.52656
-2.843e-01,0.128484,2.14641,1.53047
-2.842e-01,0.125625,2.08219,1.53281
-2.841e-01,0.119625,2.08312,1.52188
-2.840e-01,0.119234,2.04391,1.53047
-2.839e-01,0.116641,2.01672,1.53359
-2.838e-01,0.114234,2.04234,1.53047
-2.837e-01,0.121422,2.12109,1.52813
-2.836e-01,0.121172,2.05672,1.52969
-2.835e-01,0.118563,1.975,1.52656
-2.834e-01,0.116125,2.04719,1.53047
-2.833e-01,0.123281,2.1075,1.52656
-2.832e-01,0.122906,2.02687,1.52813
-2.831e-01,0.120688,1.98984,1.52188
-2.830e-01,0.118344,2.06625,1.53203
-2.829e-01,0.125703,2.09781,1.52734
-2.828e-01,0.123359,2.06047,1.52266
-2.827e-01,0.117891,2.11922,1.52656
-2.826e-01,0.117797,2.06297,1.51875
-2.825e-01,0.12075,2.01984,1.52109
-2.824e-01,0.127922,2.01156,1.53516
-2.823e-01,0.125469,1.95125,1.52969
-2.822e-01,0.120234,2.03031,1.52969
-2.821e-01,0.120297,1.98656,1.52969
-2.820e-01,0.118219,1.97594,1.525
-2.819e-01,0.116297,2.07063,1.53828
-2.818e-01,0.123312,2.04844,1.53281
-2.817e-01,0.121453,1.98922,1.52656
-2.816e-01,0.116797,2.08547,1.52734
-2.815e-01,0.116406,2.05719,1.52734
-2.814e-01,0.116391,1.965,1.52656
-2.813e-01,0.119437,1.97531,1.53281
-2.812e-01,0.123422,2.15078,1.54141
-2.811e-01,0.116281,2.04203,1.52891
-2.810e-01,0.116203,1.98656,1.52656
-2.809e-01,0.119063,2.00922,1.52266
-2.808e-01,0.12325,2.13484,1.52578
-2.807e-01,0.116203,2.03703,1.53438
-2.806e-01,0.119203,2.06453,1.53984
-2.805e-01,0.126594,2.19609,1.52578
-2.804e-01,0.123406,2.12234,1.525
-2.803e-01,0.116406,2.05234,1.52656
-2.802e-01,0.119422,2.06141,1.53516
-2.801e-01,0.126531,2.18078,1.52813
-2.800e-01,0.123516,2.11281,1.525
-2.799e-01,0.116609,2.05875,1.53594
-2.798e-01,0.1165,1.99875,1.53672
-2.797e-01,0.119609,1.97938,1.53047
-2.796e-01,0.124109,2.11703,1.53281
-2.795e-01,0.117531,2.08203,1.53828
-2.794e-01,0.117234,2.03734,1.53516
-2.793e-01,0.120203,2.02906,1.53906
-2.792e-01,0.127625,2.11422,1.53984
-2.791e-01,0.124641,2.08578,1.53672
-2.790e-01,0.118172,2.04,1.53125
-2.789e-01,0.115578,2.02141,1.53906
-2.788e-01,0.112875,2.06781,1.53281
-2.787e-01,0.119969,2.10344,1.53516
-2.786e-01,0.117391,2.00609,1.52891
-2.785e-01,0.111594,2.09516,1.52813
-2.784e-01,0.114531,2.08703,1.53828
-2.783e-01,0.121484,2.12203,1.53281
-2.782e-01,0.121328,2.03688,1.53438
-2.781e-01,0.118656,2.01719,1.53516
-2.780e-01,0.116203,2.09469,1.53438
-2.779e-01,0.123703,2.15234,1.53672
-2.778e-01,0.123078,2.05906,1.53281
-2.777e-01,0.120359,2.03781,1.53828
-2.776e-01,0.115078,2.08984,1.53594
-2.775e-01,0.118156,2.07344,1.53438
-2.774e-01,0.125328,2.08469,1.54063
-2.773e-01,0.122719,2.02375,1.53672
-2.772e-01,0.120328,2.09063,1.54141
-2.771e-01,0.124312,2.13203,1.53203
-2.770e-01,0.114797,1.98594,1.53984
-2.769e-01,0.112953,2.08688,1.52813
-2.768e-01,0.119937,2.08922,1.52656
-2.767e-01,0.119625,2.01141,1.53828
-2.766e-01,0.117469,2.02984,1.53984
-2.765e-01,0.115984,2.10406,1.54219
-2.764e-01,0.122641,2.10219,1.54219
-2.763e-01,0.122281,2.00891,1.53672
-2.762e-01,0.120328,2.00703,1.53984
-2.761e-01,0.115828,2.10891,1.53906
-2.760e-01,0.115766,2.07563,1.53281
-2.759e-01,0.115484,1.98906,1.53125
-2.758e-01,0.118391,2.01625,1.53281
-2.757e-01,0.122328,2.15891,1.53516
-2.756e-01,0.115125,2.055,1.53438
-2.755e-01,0.114906,1.97891,1.53672
-2.754e-01,0.117937,1.97156,1.54297
-2.753e-01,0.122031,2.09359,1.53828
-2.752e-01,0.115141,1.99891,1.53359
-2.751e-01,0.117875,2.01047,1.52656
-2.750e-01,0.122297,2.12031,1.52891
-2.749e-01,0.115359,2.03641,1.52734
-2.748e-01,0.118359,2.03719,1.53906
-2.747e-01,0.125328,2.12438,1.53672
-2.746e-01,0.122219,2.04141,1.54141
-2.745e-01,0.118875,2.04359,1.53828
-2.744e-01,0.125953,2.14906,1.54063
-2.743e-01,0.122828,2.06719,1.53672
-2.742e-01,0.116219,2.01703,1.53672
-2.741e-01,0.119219,2.00328,1.54609
-2.740e-01,0.123781,2.08469,1.54922
-2.739e-01,0.117359,2.06875,1.53516
-2.738e-01,0.117484,2.00969,1.53594
-2.737e-01,0.12025,1.96391,1.53906
-2.736e-01,0.125031,2.02203,1.54219
-2.735e-01,0.116406,2.02937,1.54844
-2.734e-01,0.110312,2.09156,1.53594
-2.733e-01,0.113172,2.04906,1.54375
-2.732e-01,0.120297,2.04484,1.54531
-2.731e-01,0.117719,2.01047,1.53281
-2.730e-01,0.115172,2.08688,1.54375
-2.729e-01,0.122547,2.10906,1.54219
-2.728e-01,0.120016,2.04031,1.54453
-2.727e-01,0.117578,2.11328,1.55078
-2.726e-01,0.124812,2.15313,1.54844
-2.725e-01,0.124203,2.06047,1.54297
-2.724e-01,0.122016,2.00594,1.54922
-2.723e-01,0.116484,2.05375,1.53906
-2.722e-01,0.119531,2.01047,1.54453
-2.721e-01,0.124406,2.04641,1.53984
-2.720e-01,0.119203,2.115,1.53516
-2.719e-01,0.118953,2.04188,1.53359
-2.718e-01,0.118937,1.97594,1.53516
-2.717e-01,0.116766,1.93453,1.54063
-2.716e-01,0.115156,2.02844,1.53438
-2.715e-01,0.121937,2.01438,1.53828
-2.714e-01,0.119422,1.94219,1.54141
-2.713e-01,0.118141,2.09266,1.53906
-2.712e-01,0.122297,2.20516,1.54141
-2.711e-01,0.117563,1.93266,1.53438
-2.710e-01,0.121594,2.00219,1.53906
-2.709e-01,0.117812,2.00203,1.53906
-2.708e-01,0.124922,2.14719,1.53906
-2.707e-01,0.1215,2.07766,1.54453
-2.706e-01,0.117828,2.05063,1.53984
-2.705e-01,0.125156,2.16422,1.53516
-2.704e-01,0.122094,2.07906,1.53828
-2.703e-01,0.117969,2.07672,1.52656
-2.702e-01,0.125375,2.17969,1.53125
-2.701e-01,0.12225,2.07328,1.53672
-2.700e-01,0.118609,2.06922,1.54531
-2.699e-01,0.125875,2.19844,1.53438
-2.698e-01,0.125531,2.10359,1.53828
-2.697e-01,0.122547,2.04344,1.54375
-2.696e-01,0.119203,2.06469,1.53125
-2.695e-01,0.126375,2.13609,1.53047
-2.694e-01,0.123453,2.08344,1.53438
-2.693e-01,0.117109,2.07094,1.53672
-2.692e-01,0.119797,2.05469,1.53906
-2.691e-01,0.127188,2.10609,1.53125
-2.690e-01,0.124281,2.04844,1.53281
-2.689e-01,0.117797,2.04797,1.52656
-2.688e-01,0.120922,2.02125,1.53516
-2.687e-01,0.128344,2.07422,1.53594
-2.686e-01,0.125672,1.97766,1.53672
-2.685e-01,0.117219,1.97359,1.53516
-2.684e-01,0.111578,2.10891,1.53906
-2.683e-01,0.114641,2.09594,1.54219
-2.682e-01,0.121719,2.14141,1.53516
-2.681e-01,0.119094,2.04328,1.53438
-2.680e-01,0.113703,2.09531,1.53906
-2.679e-01,0.116766,2.05969,1.53594
-2.678e-01,0.123547,2.07,1.53359
-2.677e-01,0.121141,2.01562,1.53359
-2.676e-01,0.115641,2.06125,1.53828
-2.675e-01,0.113656,2.01953,1.53203
-2.674e-01,0.111891,2.14688,1.53672
-2.673e-01,0.118656,2.17687,1.53281
-2.672e-01,0.118516,2.12312,1.53516
-2.671e-01,0.116125,2.02031,1.53906
-2.670e-01,0.114734,2.12031,1.53359
-2.669e-01,0.121391,2.11047,1.53516
-2.668e-01,0.120859,2.00766,1.53672
-2.667e-01,0.118781,1.98297,1.53438
-2.666e-01,0.117641,2.07172,1.53359
-2.665e-01,0.123984,2.08625,1.54141
-2.664e-01,0.122188,2.04297,1.54141
-2.663e-01,0.117859,2.14094,1.53203
-2.662e-01,0.117797,2.08203,1.54063
-2.661e-01,0.117531,1.99094,1.53984
-2.660e-01,0.120094,1.98922,1.55156
-2.659e-01,0.124469,2.09766,1.54219
-2.658e-01,0.117437,1.99703,1.54844
-2.657e-01,0.120172,2.01203,1.54219
-2.656e-01,0.124406,2.12562,1.53984
-2.655e-01,0.117312,2.01078,1.53594
-2.654e-01,0.120031,1.99328,1.54219
-2.653e-01,0.124688,2.10609,1.54531
-2.652e-01,0.117828,2.01328,1.54766
-2.651e-01,0.120844,1.99484,1.55156
-2.650e-01,0.125547,2.07969,1.54766
-2.649e-01,0.116328,2.05828,1.53828
-2.648e-01,0.109891,2.06344,1.54688
-2.647e-01,0.112891,1.98719,1.54453
-2.646e-01,0.119922,2.03187,1.53906
-2.645e-01,0.11725,1.94016,1.55
-2.644e-01,0.114203,1.98844,1.54063
-2.643e-01,0.121328,2.04672,1.54297
-2.642e-01,0.118797,1.96,1.55
-2.641e-01,0.115922,2.03422,1.53984
-2.640e-01,0.12325,2.06688,1.54609
-2.639e-01,0.120578,1.98,1.53594
-2.638e-01,0.118266,2.03016,1.54922
-2.637e-01,0.125297,2.03953,1.54531
-2.636e-01,0.122578,1.99594,1.54844
-2.635e-01,0.120172,2.06656,1.54609
-2.634e-01,0.127203,2.08438,1.54531
-2.633e-01,0.124812,1.99969,1.55156
-2.632e-01,0.119234,2.01828,1.54453
-2.631e-01,0.117078,1.99328,1.54531
-2.630e-01,0.115063,2.08375,1.54688
-2.629e-01,0.122141,2.0825,1.54766
-2.628e-01,0.119969,2.00312,1.55
-2.627e-01,0.115297,2.04953,1.54375
-2.626e-01,0.118234,2.00375,1.55078
-2.625e-01,0.123016,2.04563,1.55781
-2.624e-01,0.118469,2.11141,1.55781
-2.623e-01,0.118094,1.99313,1.55625
-2.622e-01,0.116328,1.97453,1.55234
-2.621e-01,0.115219,2.08266,1.5625
-2.620e-01,0.121875,2.03625,1.55234
-2.619e-01,0.120031,1.98219,1.5625
-2.618e-01,0.116063,2.05547,1.57109
-2.617e-01,0.118953,2.05078,1.56328
-2.616e-01,0.126422,2.17172,1.56641
-2.615e-01,0.123203,2.08766,1.56563
-2.614e-01,0.116219,1.99844,1.56094
-2.613e-01,0.119469,2.00531,1.56641
-2.612e-01,0.123859,2.10266,1.56484
-2.611e-01,0.117109,2.05891,1.5625
-2.610e-01,0.116703,2.03078,1.56328
-2.609e-01,0.119594,1.95813,1.56172
-2.608e-01,0.124234,2.04719,1.56484
-2.607e-01,0.115281,2.01609,1.56563
-2.606e-01,0.11225,2.06891,1.56328
-2.605e-01,0.119437,2.13516,1.5625
-2.604e-01,0.119172,2.02359,1.55859
-2.603e-01,0.116453,1.97156,1.56406
-2.602e-01,0.113672,2.02094,1.56484
-2.601e-01,0.120734,2.0775,1.56641
-2.600e-01,0.118188,2.00203,1.55859
-2.599e-01,0.115391,2.05828,1.57031
-2.598e-01,0.122766,2.10484,1.56641
-2.597e-01,0.120031,2.03797,1.56406
-2.596e-01,0.117547,2.12719,1.56797
-2.595e-01,0.121734,2.15266,1.55781
-2.594e-01,0.116812,1.99469,1.56641
-2.593e-01,0.120469,2.17625,1.56563
-2.592e-01,0.115922,1.93797,1.56563
-2.591e-01,0.120953,1.96469,1.56563
-2.590e-01,0.119016,2.04609,1.56875
-2.589e-01,0.126141,2.06891,1.56406
-2.588e-01,0.123656,2.01828,1.56328
-2.587e-01,0.118641,2.10375,1.56719
-2.586e-01,0.118312,1.99313,1.56172
-2.585e-01,0.116328,1.94875,1.56172
-2.584e-01,0.114672,2.07156,1.56406
-2.583e-01,0.121156,2.06078,1.56953
-2.582e-01,0.119391,2.01078,1.5625
-2.581e-01,0.115281,2.09687,1.57109
-2.580e-01,0.115,2.07625,1.56719
-2.579e-01,0.114672,2.01703,1.57656
-2.578e-01,0.117297,1.97234,1.56719
-2.577e-01,0.121781,2.09281,1.56172
-2.576e-01,0.117656,2.06688,1.57969
-2.575e-01,0.124781,2.20125,1.56484
-2.574e-01,0.121609,2.07969,1.56484
-2.573e-01,0.117516,2.06172,1.56719
-2.572e-01,0.125094,2.20094,1.57266
-2.571e-01,0.124984,2.12766,1.57734
-2.570e-01,0.121734,1.98672,1.57578
-2.569e-01,0.118125,1.99938,1.56719
-2.568e-01,0.125344,2.09109,1.56953
-2.567e-01,0.122437,1.99344,1.57422
-2.566e-01,0.118937,2.01844,1.55938
-2.565e-01,0.126172,2.08641,1.57109
-2.564e-01,0.123312,1.97281,1.56953
-2.563e-01,0.12,2.04094,1.57891
-2.562e-01,0.127172,2.10469,1.57031
-2.561e-01,0.124375,2.01781,1.57812
-2.560e-01,0.118234,2.01562,1.57734
-2.559e-01,0.11575,2.00047,1.57031
-2.558e-01,0.112922,2.07047,1.56797
