Model,MDO3024
Firmware Version,1.30

Waveform Type,ANALOG,,
-4.401e-01,0.123016,2.11938,9.62031
-4.400e-01,0.113781,2.11453,9.60938
-4.399e-01,0.121609,2.25969,9.60938
-4.398e-01,0.121375,2.11109,9.61797
-4.397e-01,0.113,2.13016,9.62109
-4.396e-01,0.121156,2.23422,9.62031
-4.395e-01,0.120844,2.06844,9.61953
-4.394e-01,0.112938,2.10984,9.61797
-4.393e-01,0.121609,2.20031,9.61641
-4.392e-01,0.1115,2.06875,9.60703
-4.391e-01,0.120734,2.08578,9.61172
-4.390e-01,0.113719,2.23703,9.61797
-4.389e-01,0.123281,2.245,9.62109
-4.388e-01,0.113172,2.13406,9.62656
-4.387e-01,0.122828,2.09187,9.62266
-4.386e-01,0.117359,2.26266,9.62422
-4.385e-01,0.12725,2.22484,9.62188
-4.384e-01,0.117469,2.14844,9.62656
-4.383e-01,0.108281,2.16969,9.62344
-4.382e-01,0.117953,2.03125,9.61641
-4.381e-01,0.125844,2.15344,9.61719
-4.380e-01,0.116781,2.18188,9.62031
-4.379e-01,0.108625,2.22031,9.62656
-4.378e-01,0.118656,2.06125,9.61953
-4.377e-01,0.110687,2.11953,9.625
-4.376e-01,0.11975,2.19266,9.62891
-4.375e-01,0.128234,2.37484,9.62734
-4.374e-01,0.117672,2.08688,9.61875
-4.373e-01,0.110844,2.14984,9.62109
-4.372e-01,0.120266,2.19234,9.62578
-4.371e-01,0.110422,2.07437,9.61797
-4.370e-01,0.119891,2.05234,9.61719
-4.369e-01,0.114234,2.20641,9.62031
-4.368e-01,0.123781,2.12188,9.60547
-4.367e-01,0.114391,2.08891,9.60703
-4.366e-01,0.121766,2.21047,9.60781
-4.365e-01,0.112563,2.16188,9.60859
-4.364e-01,0.120469,2.29531,9.61094
-4.363e-01,0.119828,2.13141,9.61016
-4.362e-01,0.111531,2.13328,9.60547
-4.361e-01,0.119891,2.18172,9.60078
-4.360e-01,0.112203,2.25406,9.60469
-4.359e-01,0.122469,2.07375,9.60703
-4.358e-01,0.114594,2.10719,9.61016
-4.357e-01,0.123734,2.12375,9.59219
-4.356e-01,0.116969,2.24125,9.59297
-4.355e-01,0.126547,2.24469,9.58984
-4.354e-01,0.116391,2.09078,9.59063
-4.353e-01,0.110859,2.20781,9.58828
-4.352e-01,0.120625,2.17109,9.59141
-4.351e-01,0.111141,2.09859,9.58984
-4.350e-01,0.118406,2.24516,9.57891
-4.349e-01,0.128359,2.16328,9.58359
-4.348e-01,0.119547,2.09594,9.58516
-4.347e-01,0.127297,2.21047,9.5875
-4.346e-01,0.118844,2.19172,9.59219
-4.345e-01,0.110672,2.22281,9.58906
-4.344e-01,0.119359,2.29937,9.60234
-4.343e-01,0.118859,2.10531,9.58359
-4.342e-01,0.111859,2.1525,9.58438
-4.341e-01,0.121188,2.21937,9.57734
-4.340e-01,0.110547,2.07938,9.57969
-4.339e-01,0.120266,2.06375,9.57422
-4.338e-01,0.114094,2.17766,9.57734
-4.337e-01,0.123828,2.17484,9.58438
-4.336e-01,0.113828,2.22141,9.59297
-4.335e-01,0.123688,1.97734,9.58516
-4.334e-01,0.118875,2.13813,9.58828
-4.333e-01,0.10975,2.165,9.58594
-4.332e-01,0.119734,2.05266,9.57969
-4.331e-01,0.127594,2.13922,9.5875
-4.330e-01,0.118859,2.21297,9.58906
-4.329e-01,0.110672,2.22078,9.59219
-4.328e-01,0.119437,2.30016,9.59375
-4.327e-01,0.11925,2.12547,9.58906
-4.326e-01,0.111484,2.17328,9.59063
-4.325e-01,0.120578,2.24031,9.6
-4.324e-01,0.110734,2.10172,9.59922
-4.323e-01,0.119703,2.10516,9.59063
-4.322e-01,0.113578,2.27516,9.58984
-4.321e-01,0.123078,2.26453,9.59063
-4.320e-01,0.113375,2.17375,9.58125
-4.319e-01,0.123078,2.15313,9.59141
-4.318e-01,0.113453,2.08391,9.60078
-4.317e-01,0.120672,2.31109,9.60078
-4.316e-01,0.120531,2.10438,9.59688
-4.315e-01,0.111125,2.08688,9.59609
-4.314e-01,0.119,2.24734,9.58672
-4.313e-01,0.129312,2.14344,9.59375
-4.312e-01,0.120437,2.09234,9.58828
-4.311e-01,0.112203,2.21687,9.59688
-4.310e-01,0.122219,2.05906,9.59063
-4.309e-01,0.114172,2.13828,9.59219
-4.308e-01,0.123172,2.25172,9.59297
-4.307e-01,0.112828,2.10344,9.59219
-4.306e-01,0.122031,2.14359,9.58906
-4.305e-01,0.115266,2.29766,9.59922
-4.304e-01,0.114922,2.13797,9.59219
-4.303e-01,0.124391,2.15656,9.60469
-4.302e-01,0.114359,2.07578,9.59922
-4.301e-01,0.124359,2.07484,9.59688
-4.300e-01,0.118219,2.27547,9.59453
-4.299e-01,0.118109,2.12484,9.59219
-4.298e-01,0.127797,2.06562,9.59922
-4.297e-01,0.118312,2.04156,9.59688
-4.296e-01,0.125781,2.22562,9.60234
-4.295e-01,0.116344,2.25453,9.59609
-4.294e-01,0.126688,2.17563,9.60234
-4.293e-01,0.117844,2.15047,9.59688
-4.292e-01,0.109156,2.23375,9.59375
-4.291e-01,0.119281,2.09375,9.60156
-4.290e-01,0.111312,2.16922,9.60469
-4.289e-01,0.119844,2.30453,9.60547
-4.288e-01,0.1195,2.14469,9.59609
-4.287e-01,0.112156,2.24219,9.60156
-4.286e-01,0.121281,2.33172,9.60547
-4.285e-01,0.121,2.16188,9.59531
-4.284e-01,0.130453,2.20562,9.58984
-4.283e-01,0.120125,2.07297,9.60391
-4.282e-01,0.113891,2.23813,9.60469
-4.281e-01,0.123609,2.26047,9.59609
-4.280e-01,0.113594,2.18109,9.59531
-4.279e-01,0.123422,2.15797,9.59609
-4.278e-01,0.114047,2.12172,9.59609
-4.277e-01,0.124156,2.08375,9.59375
-4.276e-01,0.114437,2.06359,9.59766
-4.275e-01,0.121953,2.24891,9.59609
-4.274e-01,0.113109,2.30891,9.59297
-4.273e-01,0.123063,2.18203,9.58516
-4.272e-01,0.114578,2.22844,9.59688
-4.271e-01,0.124594,2.11156,9.6
-4.270e-01,0.116203,2.15203,9.59453
-4.269e-01,0.124891,2.28203,9.59375
-4.268e-01,0.114156,2.09859,9.59453
-4.267e-01,0.123297,2.16297,9.60469
-4.266e-01,0.115906,2.32703,9.60234
-4.265e-01,0.115687,2.15781,9.60625
-4.264e-01,0.125047,2.22734,9.60859
-4.263e-01,0.114969,2.06438,9.60313
-4.262e-01,0.124125,2.08266,9.59766
-4.261e-01,0.117781,2.27719,9.60078
-4.260e-01,0.117734,2.12938,9.59766
-4.259e-01,0.127453,2.04359,9.59766
-4.258e-01,0.121937,2.27469,9.60078
-4.257e-01,0.121625,2.02203,9.59688
-4.256e-01,0.116687,2.31563,9.59375
-4.255e-01,0.116672,2.18281,9.59766
-4.254e-01,0.126563,2.06984,9.60547
-4.253e-01,0.117437,2.05891,9.59922
-4.252e-01,0.125406,2.23969,9.59922
-4.251e-01,0.116484,2.21875,9.59375
-4.250e-01,0.126672,2.17469,9.59609
-4.249e-01,0.118172,2.16047,9.60156
-4.248e-01,0.110734,2.24609,9.59609
-4.247e-01,0.120812,2.08297,9.6
-4.246e-01,0.11325,2.06688,9.60156
-4.245e-01,0.122312,2.25172,9.59453
-4.244e-01,0.112187,2.1325,9.59766
-4.243e-01,0.121156,2.14156,9.60234
-4.242e-01,0.130844,2.19891,9.59453
-4.241e-01,0.120719,2.06937,9.59766
-4.240e-01,0.114922,2.21672,9.60234
-4.239e-01,0.124188,2.19875,9.59453
-4.238e-01,0.114828,2.14406,9.59297
-4.237e-01,0.124719,2.07375,9.59688
-4.236e-01,0.114922,2.05344,9.59766
-4.235e-01,0.122734,2.21016,9.60078
-4.234e-01,0.113703,2.24125,9.59766
-4.233e-01,0.124031,2.09531,9.58906
-4.232e-01,0.115219,2.1325,9.6
-4.231e-01,0.123391,2.26469,9.59766
-4.230e-01,0.12325,2.08266,9.59453
-4.229e-01,0.114609,2.10438,9.59688
-4.228e-01,0.123781,2.21859,9.59531
-4.227e-01,0.113406,2.05891,9.58906
-4.226e-01,0.122109,2.10094,9.59063
-4.225e-01,0.115266,2.22688,9.59219
-4.224e-01,0.124781,2.2625,9.60313
-4.223e-01,0.114563,2.14844,9.59063
-4.222e-01,0.123828,2.12391,9.6
-4.221e-01,0.114031,2.0575,9.60234
-4.220e-01,0.120656,2.27469,9.60234
-4.219e-01,0.120531,2.14859,9.59375
-4.218e-01,0.110969,2.03094,9.58672
-4.217e-01,0.117875,2.21297,9.60156
-4.216e-01,0.108687,2.22078,9.59688
-4.215e-01,0.118906,2.10484,9.59063
-4.214e-01,0.110438,2.18188,9.58594
-4.213e-01,0.120437,1.99578,9.59063
-4.212e-01,0.117203,2.22391,9.5875
-4.211e-01,0.116969,2.09406,9.58594
-4.210e-01,0.125609,2.15203,9.58281
-4.209e-01,0.117859,2.30531,9.575
-4.208e-01,0.117516,2.10609,9.58125
-4.207e-01,0.12675,2.08813,9.57344
-4.206e-01,0.119672,2.21781,9.57578
-4.205e-01,0.129,2.23703,9.57656
-4.204e-01,0.118594,2.13172,9.575
-4.203e-01,0.128344,2.09078,9.57891
-4.202e-01,0.122437,2.24297,9.57969
-4.201e-01,0.112875,2.17719,9.57891
-4.200e-01,0.122641,2.10984,9.57969
-4.199e-01,0.112844,2.07891,9.575
-4.198e-01,0.120563,2.22938,9.57656
-4.197e-01,0.111578,2.25406,9.56719
-4.196e-01,0.121672,2.12312,9.57578
-4.195e-01,0.113156,2.12953,9.57891
-4.194e-01,0.121656,2.24766,9.575
-4.193e-01,0.121281,2.06625,9.58281
-4.192e-01,0.113172,2.13156,9.58359
-4.191e-01,0.121859,2.24625,9.57734
-4.190e-01,0.121484,2.01594,9.57734
-4.189e-01,0.114328,2.12453,9.57891
-4.188e-01,0.123641,2.16016,9.57422
-4.187e-01,0.116672,2.27969,9.57266
-4.186e-01,0.116516,2.10547,9.57656
-4.185e-01,0.126203,2.06453,9.57188
-4.184e-01,0.120281,2.21469,9.56953
-4.183e-01,0.11025,2.14031,9.57031
-4.182e-01,0.120516,2.08188,9.57344
-4.181e-01,0.115687,2.25375,9.57422
-4.180e-01,0.125828,2.19875,9.56875
-4.179e-01,0.116875,2.13172,9.575
-4.178e-01,0.124937,2.22375,9.575
-4.177e-01,0.116016,2.25516,9.57734
-4.176e-01,0.126219,2.09328,9.57656
-4.175e-01,0.117891,2.06016,9.57578
-4.174e-01,0.127016,2.15516,9.56797
-4.173e-01,0.11925,2.23438,9.57031
-4.172e-01,0.128469,2.23438,9.57109
-4.171e-01,0.117766,2.05953,9.57031
-4.170e-01,0.111453,2.15234,9.56406
-4.169e-01,0.121312,2.16844,9.57266
-4.168e-01,0.111203,2.06031,9.56641
-4.167e-01,0.117859,2.18859,9.57578
-4.166e-01,0.127844,2.21437,9.57578
-4.165e-01,0.118375,2.09344,9.57578
-4.164e-01,0.1255,2.25906,9.57031
-4.163e-01,0.116422,2.20219,9.56641
-4.162e-01,0.107719,2.24297,9.57344
-4.161e-01,0.117922,2.09484,9.56719
-4.160e-01,0.126437,2.18797,9.57266
-4.159e-01,0.118219,2.19719,9.57031
-4.158e-01,0.127,2.28609,9.56875
-4.157e-01,0.116031,2.22266,9.56563
-4.156e-01,0.125594,2.09219,9.5625
-4.155e-01,0.118141,2.16016,9.56641
-4.154e-01,0.127781,2.19422,9.56953
-4.153e-01,0.117297,2.01781,9.57109
-4.152e-01,0.12375,2.19641,9.57266
-4.151e-01,0.113781,2.17359,9.57109
-4.150e-01,0.123375,2.07391,9.57188
-4.149e-01,0.1185,2.24891,9.56641
-4.148e-01,0.1285,2.15156,9.56719
-4.147e-01,0.119172,2.09359,9.56797
-4.146e-01,0.127,2.19531,9.56719
-4.145e-01,0.118375,2.21687,9.57031
-4.144e-01,0.110016,2.25922,9.57422
-4.143e-01,0.119844,2.08594,9.57109
-4.142e-01,0.112,2.12719,9.57031
-4.141e-01,0.120812,2.19734,9.56641
-4.140e-01,0.113906,2.29031,9.56953
-4.139e-01,0.113531,2.09,9.56563
-4.138e-01,0.122734,2.13875,9.57422
-4.137e-01,0.116063,2.17594,9.575
-4.136e-01,0.125875,2.24453,9.57188
-4.135e-01,0.115812,2.29594,9.56016
-4.134e-01,0.115859,1.90234,9.56641
-4.133e-01,0.116469,2.15797,9.56094
-4.132e-01,0.12675,2.22828,9.56875
-4.131e-01,0.11725,2.1525,9.56641
-4.130e-01,0.108266,2.13531,9.57188
-4.129e-01,0.115953,2.31703,9.57188
-4.128e-01,0.115625,2.12922,9.56406
-4.127e-01,0.123937,2.17609,9.56641
-4.126e-01,0.115672,2.29391,9.55859
-4.125e-01,0.115172,2.06672,9.56641
-4.124e-01,0.123844,2.30328,9.56406
-4.123e-01,0.12375,2.03641,9.57266
-4.122e-01,0.116125,2.11,9.57031
-4.121e-01,0.125016,2.19516,9.56641
-4.120e-01,0.114937,2.05453,9.55469
-4.119e-01,0.124344,2.07734,9.55547
-4.118e-01,0.117797,2.23797,9.55703
-4.117e-01,0.127578,2.28219,9.56094
-4.116e-01,0.117344,2.15687,9.55781
-4.115e-01,0.127141,2.11234,9.55781
-4.114e-01,0.117312,2.07594,9.55313
-4.113e-01,0.124563,2.26156,9.5625
-4.112e-01,0.115516,2.26172,9.55625
-4.111e-01,0.125156,2.13656,9.55703
-4.110e-01,0.116219,2.16031,9.55938
-4.109e-01,0.107719,2.22141,9.55625
-4.108e-01,0.117594,2.10375,9.55938
-4.107e-01,0.126016,2.27031,9.5625
-4.106e-01,0.125797,2.11203,9.55703
-4.105e-01,0.117375,2.14547,9.56484
-4.104e-01,0.126375,2.25844,9.56563
-4.103e-01,0.116016,2.07844,9.56016
-4.102e-01,0.124766,2.14609,9.5625
-4.101e-01,0.117578,2.29563,9.56953
-4.100e-01,0.11725,2.11875,9.56797
-4.099e-01,0.127031,2.16812,9.5625
-4.098e-01,0.116687,2.06641,9.56172
-4.097e-01,0.126437,2.08281,9.55781
-4.096e-01,0.120156,2.28094,9.55859
-4.095e-01,0.110594,2.23125,9.56563
-4.094e-01,0.120328,2.19406,9.55234
-4.093e-01,0.110906,2.17375,9.55156
-4.092e-01,0.120672,2.06766,9.55313
-4.091e-01,0.127984,2.30437,9.55859
-4.090e-01,0.128141,2.16516,9.55547
-4.089e-01,0.118891,2.1525,9.55156
-4.088e-01,0.110422,2.21141,9.55469
-4.087e-01,0.120375,2.10047,9.55391
-4.086e-01,0.111875,2.16688,9.55703
-4.085e-01,0.12,2.30797,9.55703
-4.084e-01,0.120312,2.15891,9.54297
-4.083e-01,0.112266,2.25844,9.55313
-4.082e-01,0.122266,2.07734,9.55469
-4.081e-01,0.114906,2.17969,9.56172
-4.080e-01,0.124453,2.26453,9.55859
-4.079e-01,0.114047,2.13187,9.55313
-4.078e-01,0.123156,2.15469,9.55781
-4.077e-01,0.113281,2.12062,9.55781
-4.076e-01,0.122531,2.08172,9.56094
-4.075e-01,0.116844,2.29109,9.56484
-4.074e-01,0.116563,2.15156,9.55547
-4.073e-01,0.126563,2.06328,9.56094
-4.072e-01,0.121234,2.30187,9.55703
-4.071e-01,0.120969,2.15531,9.56875
-4.070e-01,0.111891,2.11016,9.56875
-4.069e-01,0.118984,2.30609,9.575
-4.068e-01,0.119156,2.14672,9.575
-4.067e-01,0.110203,2.16234,9.57188
-4.066e-01,0.118422,2.32703,9.56172
-4.065e-01,0.118109,2.18344,9.56953
-4.064e-01,0.110063,2.22281,9.56563
-4.063e-01,0.120297,2.06922,9.56641
-4.062e-01,0.112078,2.15,9.56875
-4.061e-01,0.121281,2.31484,9.56797
-4.060e-01,0.121266,2.11391,9.57578
-4.059e-01,0.114,2.19469,9.57891
-4.058e-01,0.123297,2.2725,9.57031
-4.057e-01,0.113359,2.15813,9.57266
-4.056e-01,0.122641,2.16109,9.56953
-4.055e-01,0.112656,2.09031,9.56719
-4.054e-01,0.122266,2.03016,9.57578
-4.053e-01,0.116625,2.24781,9.57813
-4.052e-01,0.126984,2.22141,9.57422
-4.051e-01,0.117297,2.20344,9.57656
-4.050e-01,0.127156,2.09906,9.58359
-4.049e-01,0.117922,2.08031,9.57344
-4.048e-01,0.125625,2.22875,9.57656
-4.047e-01,0.116734,2.28578,9.57188
-4.046e-01,0.126906,2.11719,9.57734
-4.045e-01,0.118422,2.14031,9.58438
-4.044e-01,0.110453,2.22734,9.57734
-4.043e-01,0.120344,2.05672,9.57891
-4.042e-01,0.112516,2.14266,9.58438
-4.041e-01,0.121984,2.19875,9.57578
-4.040e-01,0.111516,2.08984,9.57656
-4.039e-01,0.120437,2.11109,9.57578
-4.038e-01,0.114078,2.25719,9.58125
-4.037e-01,0.123594,2.27109,9.58359
-4.036e-01,0.11375,2.24766,9.58281
-4.035e-01,0.123312,2.11453,9.57969
-4.034e-01,0.113359,2.08406,9.57969
-4.033e-01,0.120469,2.24953,9.58281
-4.032e-01,0.111234,2.23906,9.57344
-4.031e-01,0.121297,2.14266,9.57734
-4.030e-01,0.112156,2.11547,9.58516
-4.029e-01,0.119953,2.26219,9.57656
-4.028e-01,0.119688,2.11141,9.58281
-4.027e-01,0.111266,2.12531,9.58281
-4.026e-01,0.119625,2.22016,9.58672
-4.025e-01,0.111609,2.35688,9.58828
-4.024e-01,0.121875,2.09375,9.58281
-4.023e-01,0.114359,2.18391,9.58438
-4.022e-01,0.123266,2.24625,9.59063
-4.021e-01,0.113031,2.10719,9.58672
-4.020e-01,0.122391,2.12922,9.59297
-4.019e-01,0.115953,2.25891,9.59297
-4.018e-01,0.125734,2.24453,9.59063
-4.017e-01,0.115875,2.13359,9.58438
-4.016e-01,0.125781,2.08141,9.58359
-4.015e-01,0.120234,2.26234,9.58203
-4.014e-01,0.110953,2.20953,9.58438
-4.013e-01,0.121,2.12984,9.58828
-4.012e-01,0.111984,2.11672,9.58359
-4.011e-01,0.119891,2.25234,9.57813
-4.010e-01,0.119578,2.08312,9.57734
-4.009e-01,0.111328,2.11375,9.58203
-4.008e-01,0.119641,2.205,9.58125
-4.007e-01,0.111891,2.29328,9.58359
-4.006e-01,0.121984,2.10859,9.57266
-4.005e-01,0.114281,2.1575,9.58594
-4.004e-01,0.123656,2.24656,9.57813
-4.003e-01,0.113578,2.09219,9.58203
-4.002e-01,0.122688,2.12875,9.58203
-4.001e-01,0.116453,2.23828,9.58281
-4.000e-01,0.125953,2.25031,9.58438
-3.999e-01,0.115937,2.11609,9.57734
-3.998e-01,0.122953,2.28281,9.57578
-3.997e-01,0.113234,2.25297,9.57734
-3.996e-01,0.123359,2.19922,9.57656
-3.995e-01,0.114375,2.11187,9.58672
-3.994e-01,0.122031,2.25,9.58125
-3.993e-01,0.113625,2.275,9.57969
-3.992e-01,0.1235,2.14859,9.57656
-3.991e-01,0.115094,2.15234,9.57734
-3.990e-01,0.123766,2.24859,9.5875
-3.989e-01,0.123516,2.09016,9.57969
-3.988e-01,0.116,2.2,9.575
-3.987e-01,0.124844,2.16812,9.57891
-3.986e-01,0.118,2.26078,9.57969
-3.985e-01,0.117516,2.06969,9.57734
-3.984e-01,0.111391,2.18188,9.56875
-3.983e-01,0.120844,2.18281,9.56719
-3.982e-01,0.111219,2.09078,9.57734
-3.981e-01,0.117688,2.27047,9.57031
-3.980e-01,0.127891,2.24875,9.56953
-3.979e-01,0.118172,2.14703,9.58359
-3.978e-01,0.109016,2.12391,9.58203
-3.977e-01,0.116828,2.27531,9.58906
-3.976e-01,0.127094,2.17,9.58516
-3.975e-01,0.118297,2.13359,9.58516
-3.974e-01,0.109984,2.16797,9.5875
-3.973e-01,0.118406,2.24703,9.58281
-3.972e-01,0.11825,2.05906,9.58281
-3.971e-01,0.111063,2.14656,9.57891
-3.970e-01,0.120156,2.21937,9.57734
-3.969e-01,0.129469,2.27734,9.57891
-3.968e-01,0.118984,2.10078,9.58281
-3.967e-01,0.112828,2.18047,9.57969
-3.966e-01,0.122766,2.15578,9.58359
-3.965e-01,0.112594,2.11172,9.57578
-3.964e-01,0.122547,2.05859,9.5875
-3.963e-01,0.11725,2.20156,9.57734
-3.962e-01,0.127437,2.30234,9.58203
-3.961e-01,0.118016,2.10547,9.58438
-3.960e-01,0.125688,2.20516,9.59141
-3.959e-01,0.116891,2.15016,9.58828
-3.958e-01,0.108656,2.26203,9.59063
-3.957e-01,0.118406,2.10406,9.6
-3.956e-01,0.110781,2.14641,9.59219
-3.955e-01,0.119563,2.22203,9.59297
-3.954e-01,0.11925,2.04578,9.58203
-3.953e-01,0.111969,2.12422,9.59219
-3.952e-01,0.121344,2.15063,9.58906
-3.951e-01,0.130656,2.28266,9.59375
-3.950e-01,0.120219,2.05938,9.58984
-3.949e-01,0.114203,2.17953,9.60391
-3.948e-01,0.124,2.15734,9.58594
-3.947e-01,0.114344,2.09641,9.58516
-3.946e-01,0.121219,2.25172,9.58516
-3.945e-01,0.111984,2.23219,9.58828
-3.944e-01,0.121969,2.13594,9.58281
-3.943e-01,0.112859,2.12531,9.57656
-3.942e-01,0.120547,2.26,9.58594
-3.941e-01,0.120531,2.08797,9.59063
-3.940e-01,0.112172,2.11266,9.58828
-3.939e-01,0.120641,2.21547,9.59063
-3.938e-01,0.113078,2.29,9.59063
-3.937e-01,0.122844,2.10719,9.59297
-3.936e-01,0.115422,2.17188,9.59063
-3.935e-01,0.124828,2.23516,9.59531
-3.934e-01,0.114516,2.08469,9.58828
-3.933e-01,0.1235,2.09125,9.58359
-3.932e-01,0.117125,2.24281,9.58672
-3.931e-01,0.127172,2.24125,9.6
-3.930e-01,0.117469,2.14562,9.59375
-3.929e-01,0.127188,2.09719,9.59141
-3.928e-01,0.117453,2.04703,9.5875
-3.927e-01,0.124469,2.20312,9.5875
-3.926e-01,0.115172,2.21031,9.58672
-3.925e-01,0.125437,2.10625,9.58984
-3.924e-01,0.116656,2.14625,9.58203
-3.923e-01,0.108031,2.17625,9.58828
-3.922e-01,0.116266,2.30203,9.58438
-3.921e-01,0.116187,2.11422,9.58125
-3.920e-01,0.124734,2.24891,9.5875
-3.919e-01,0.114563,2.09422,9.58438
-3.918e-01,0.123359,2.11953,9.575
-3.917e-01,0.116109,2.25078,9.57656
-3.916e-01,0.115547,2.10672,9.58672
-3.915e-01,0.125078,2.12641,9.58906
-3.914e-01,0.118188,2.31297,9.58203
-3.913e-01,0.118141,2.09984,9.57578
-3.912e-01,0.127656,2.06531,9.58516
-3.911e-01,0.121734,2.26547,9.58438
-3.910e-01,0.112219,2.29297,9.58359
-3.909e-01,0.122125,2.17859,9.58672
-3.908e-01,0.112687,2.15719,9.59375
-3.907e-01,0.122688,2.09359,9.59219
-3.906e-01,0.113391,2.04641,9.58438
-3.905e-01,0.121094,2.27094,9.59531
-3.904e-01,0.120969,2.12297,9.58359
-3.903e-01,0.112297,2.1575,9.58203
-3.902e-01,0.120563,2.30531,9.58516
-3.901e-01,0.120625,2.15328,9.58828
-3.900e-01,0.113047,2.23563,9.58203
-3.899e-01,0.122891,2.07187,9.5875
-3.898e-01,0.114937,2.16625,9.58438
-3.897e-01,0.124094,2.24328,9.58125
-3.896e-01,0.113672,2.11687,9.57813
-3.895e-01,0.123078,2.16063,9.57891
-3.894e-01,0.112703,2.04703,9.58359
-3.893e-01,0.122188,2.07141,9.58125
-3.892e-01,0.116,2.29203,9.57578
-3.891e-01,0.115766,2.13672,9.57188
-3.890e-01,0.125453,2.08797,9.57188
-3.889e-01,0.115547,2.06766,9.57266
-3.888e-01,0.122453,2.26734,9.57734
-3.887e-01,0.113203,2.25391,9.57734
-3.886e-01,0.123359,2.16797,9.57266
-3.885e-01,0.114078,2.16859,9.57266
-3.884e-01,0.124203,2.08203,9.56641
-3.883e-01,0.1155,1.97531,9.56953
-3.882e-01,0.123375,2.32328,9.57031
-3.881e-01,0.123234,2.11656,9.57188
-3.880e-01,0.115016,2.16812,9.56953
-3.879e-01,0.123672,2.28187,9.57422
-3.878e-01,0.123469,2.12453,9.56797
-3.877e-01,0.11575,2.18594,9.56797
-3.876e-01,0.124937,2.28812,9.57813
-3.875e-01,0.114672,2.13563,9.57656
-3.874e-01,0.124,2.18188,9.57813
-3.873e-01,0.113484,2.07328,9.57969
-3.872e-01,0.122984,2.07437,9.57813
-3.871e-01,0.117219,2.24781,9.57891
-3.870e-01,0.127109,2.26359,9.57031
-3.869e-01,0.117188,2.21313,9.56016
-3.868e-01,0.127109,2.16688,9.56797
-3.867e-01,0.117469,2.09578,9.56797
-3.866e-01,0.124422,2.26516,9.57109
-3.865e-01,0.1155,2.25094,9.575
-3.864e-01,0.125781,2.15766,9.56953
-3.863e-01,0.117047,2.15953,9.56641
-3.862e-01,0.108469,2.24875,9.5625
-3.861e-01,0.118422,1.9775,9.56094
-3.860e-01,0.115984,2.32391,9.56719
-3.859e-01,0.115641,2.18938,9.56953
-3.858e-01,0.124563,2.23703,9.57266
-3.857e-01,0.11425,2.08609,9.56953
-3.856e-01,0.123141,2.12938,9.56797
-3.855e-01,0.116203,2.14266,9.56875
-3.854e-01,0.125703,2.28203,9.56797
-3.853e-01,0.115656,2.17047,9.56719
-3.852e-01,0.125234,2.14406,9.57188
-3.851e-01,0.115281,2.08297,9.57031
-3.850e-01,0.121859,2.24969,9.56719
-3.849e-01,0.11225,2.28359,9.56875
-3.848e-01,0.122,2.13969,9.56797
-3.847e-01,0.113031,2.12656,9.56563
-3.846e-01,0.120359,2.26313,9.56484
-3.845e-01,0.111719,2.27141,9.55938
-3.844e-01,0.121531,2.15094,9.57031
-3.843e-01,0.113141,2.17172,9.57578
-3.842e-01,0.121656,2.26469,9.56484
-3.841e-01,0.121672,1.96016,9.57031
-3.840e-01,0.119312,2.29797,9.57344
-3.839e-01,0.119078,2.17141,9.56875
-3.838e-01,0.128141,2.16859,9.57188
-3.837e-01,0.121,2.25813,9.5625
-3.836e-01,0.110922,2.1325,9.56797
-3.835e-01,0.120234,2.11828,9.56719
-3.834e-01,0.114297,2.26219,9.56875
-3.833e-01,0.124188,2.23984,9.57422
-3.832e-01,0.114594,2.15187,9.57266
-3.831e-01,0.124219,2.08234,9.57891
-3.830e-01,0.119297,2.26734,9.57344
-3.829e-01,0.110219,2.22844,9.56953
-3.828e-01,0.120266,2.11609,9.57344
-3.827e-01,0.111687,2.1625,9.57891
-3.826e-01,0.119594,2.24562,9.57656
-3.825e-01,0.111828,2.25188,9.57266
-3.824e-01,0.121453,2.08062,9.57344
-3.823e-01,0.113687,2.125,9.58281
-3.822e-01,0.12275,2.18469,9.57969
-3.821e-01,0.115516,2.24797,9.58359
-3.820e-01,0.124797,2.32875,9.57813
-3.819e-01,0.114734,2.13828,9.58203
-3.818e-01,0.124422,2.12031,9.58359
-3.817e-01,0.118125,2.24672,9.58125
-3.816e-01,0.128063,2.22266,9.58672
-3.815e-01,0.11825,2.10953,9.58203
-3.814e-01,0.125391,2.24187,9.57891
-3.813e-01,0.116016,2.21016,9.58438
-3.812e-01,0.126156,2.12547,9.58359
-3.811e-01,0.117094,2.07375,9.58125
-3.810e-01,0.125156,2.16375,9.57578
-3.809e-01,0.11675,2.21594,9.57266
-3.808e-01,0.108641,2.21547,9.575
-3.807e-01,0.11725,2.33703,9.57891
-3.806e-01,0.117141,2.16969,9.57813
-3.805e-01,0.126203,2.21016,9.58438
-3.804e-01,0.11575,2.03563,9.575
-3.803e-01,0.120891,2.24641,9.56563
-3.802e-01,0.111078,2.13625,9.56641
-3.801e-01,0.120516,2.11891,9.57031
-3.800e-01,0.114547,2.27797,9.56797
-3.799e-01,0.12425,2.22484,9.56875
-3.798e-01,0.114781,2.14828,9.57344
-3.797e-01,0.124781,2.09625,9.575
-3.796e-01,0.11525,1.9825,9.57031
-3.795e-01,0.122781,2.17781,9.57344
-3.794e-01,0.114203,2.17344,9.57813
-3.793e-01,0.122094,2.30688,9.57578
